no change     /scratch/bjoshi/miniconda3/condabin/conda
no change     /scratch/bjoshi/miniconda3/bin/conda
no change     /scratch/bjoshi/miniconda3/bin/conda-env
no change     /scratch/bjoshi/miniconda3/bin/activate
no change     /scratch/bjoshi/miniconda3/bin/deactivate
no change     /scratch/bjoshi/miniconda3/etc/profile.d/conda.sh
no change     /scratch/bjoshi/miniconda3/etc/fish/conf.d/conda.fish
no change     /scratch/bjoshi/miniconda3/shell/condabin/Conda.psm1
no change     /scratch/bjoshi/miniconda3/shell/condabin/conda-hook.ps1
no change     /scratch/bjoshi/miniconda3/lib/python3.13/site-packages/xontrib/conda.xsh
no change     /scratch/bjoshi/miniconda3/etc/profile.d/conda.csh
no change     /nethome/bjoshi/.bashrc
No action taken.
Loading datasets...

--- Training 80 Shadow Models ---
Shadow training: 7000 In, 7000 Out
Shadow Model 6/80, Epoch 6/10, Loss: 0.0075, Correct: 5848, Accuracy: 0.8354
Shadow Model 6/80, Epoch 7/10, Loss: 0.0061, Correct: 6019, Accuracy: 0.8599
Shadow Model 6/80, Epoch 8/10, Loss: 0.0056, Correct: 6111, Accuracy: 0.8730
Shadow Model 6/80, Epoch 9/10, Loss: 0.0052, Correct: 6201, Accuracy: 0.8859
Shadow Model 6/80, Epoch 10/10, Loss: 0.0044, Correct: 6305, Accuracy: 0.9007
Shadow Model 7/80, Epoch 1/10, Loss: 0.0162, Correct: 4324, Accuracy: 0.6177
Shadow Model 7/80, Epoch 2/10, Loss: 0.0121, Correct: 5037, Accuracy: 0.7196
Shadow Model 7/80, Epoch 3/10, Loss: 0.0106, Correct: 5290, Accuracy: 0.7557
Shadow Model 7/80, Epoch 4/10, Loss: 0.0090, Correct: 5598, Accuracy: 0.7997
Shadow Model 7/80, Epoch 5/10, Loss: 0.0079, Correct: 5760, Accuracy: 0.8229
Shadow Model 7/80, Epoch 6/10, Loss: 0.0069, Correct: 5894, Accuracy: 0.8420
Shadow Model 7/80, Epoch 7/10, Loss: 0.0062, Correct: 6031, Accuracy: 0.8616
Shadow Model 7/80, Epoch 8/10, Loss: 0.0057, Correct: 6082, Accuracy: 0.8689
Shadow Model 7/80, Epoch 9/10, Loss: 0.0048, Correct: 6237, Accuracy: 0.8910
Shadow Model 7/80, Epoch 10/10, Loss: 0.0040, Correct: 6401, Accuracy: 0.9144
Shadow Model 8/80, Epoch 1/10, Loss: 0.0171, Correct: 4257, Accuracy: 0.6081
Shadow Model 8/80, Epoch 2/10, Loss: 0.0125, Correct: 5040, Accuracy: 0.7200
Shadow Model 8/80, Epoch 3/10, Loss: 0.0109, Correct: 5314, Accuracy: 0.7591
Shadow Model 8/80, Epoch 4/10, Loss: 0.0091, Correct: 5567, Accuracy: 0.7953
Shadow Model 8/80, Epoch 5/10, Loss: 0.0080, Correct: 5764, Accuracy: 0.8234
Shadow Model 8/80, Epoch 6/10, Loss: 0.0076, Correct: 5760, Accuracy: 0.8229
Shadow Model 8/80, Epoch 7/10, Loss: 0.0068, Correct: 5945, Accuracy: 0.8493
Shadow Model 8/80, Epoch 8/10, Loss: 0.0060, Correct: 6053, Accuracy: 0.8647
Shadow Model 8/80, Epoch 9/10, Loss: 0.0060, Correct: 6084, Accuracy: 0.8691
Shadow Model 8/80, Epoch 10/10, Loss: 0.0055, Correct: 6139, Accuracy: 0.8770
Shadow Model 9/80, Epoch 1/10, Loss: 0.0177, Correct: 4162, Accuracy: 0.5946
Shadow Model 9/80, Epoch 2/10, Loss: 0.0127, Correct: 5007, Accuracy: 0.7153
